DATE,DOY,week,is.collected,TREAT,REP,STATION,CARD,ABIPN,BURSI,C7,CMAC,CSTIG,CTRIF,CYCSP,H13,HAXY,HCONV,HGLAC,HPARN,HVAR,PQUA,CANTHARID,LAMPY,LCW,MECOP,X20SPOT,OTHER,Syrphidae,Ichneumonoidae,Chalcidoidae,Lepidoptera,Orthoptera
6/17/2021,168,24,,6,6,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0
6/17/2021,168,24,,7,1,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
6/17/2021,168,24,,7,1,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
6/17/2021,168,24,,7,1,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0
6/17/2021,168,24,,7,1,4,New,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
6/17/2021,168,24,,7,1,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,16,0,0
6/17/2021,168,24,,7,2,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,35,0,0
6/17/2021,168,24,,7,2,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,19,1,0
6/17/2021,168,24,,7,2,3,Old,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15,0,0
6/17/2021,168,24,,7,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0,0
6/17/2021,168,24,,7,2,5,Old,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,0,0
6/17/2021,168,24,,7,3,1,Old,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0
6/17/2021,168,24,,7,3,2,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73,0,0
6/17/2021,168,24,,7,3,3,Old,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0,0
6/17/2021,168,24,,7,3,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,0
6/17/2021,168,24,,7,3,5,Old,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,46,0,0
6/17/2021,168,24,,7,4,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0
6/17/2021,168,24,,7,4,2,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0
6/17/2021,168,24,,7,4,3,Old,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,49,0,0
6/17/2021,168,24,,7,4,4,New,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
6/17/2021,168,24,,7,4,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0
6/17/2021,168,24,,7,5,1,Old,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
6/17/2021,168,24,,7,5,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
6/17/2021,168,24,,7,5,3,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
6/17/2021,168,24,,7,5,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0
6/17/2021,168,24,,7,5,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0
6/17/2021,168,24,,7,6,1,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
6/17/2021,168,24,,7,6,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0
6/17/2021,168,24,,7,6,3,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
6/17/2021,168,24,,7,6,4,New,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,14,0,0
6/17/2021,168,24,,7,6,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0
6/17/2021,168,24,,CF,1,1,Old,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12,0,0
6/17/2021,168,24,,CF,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,0
6/17/2021,168,24,,CF,1,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6/17/2021,168,24,,CF,1,4,New,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0
6/17/2021,168,24,,CF,1,5,Old,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
6/17/2021,168,24,,CF,2,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,0
6/17/2021,168,24,,CF,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6/17/2021,168,24,,CF,2,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0
6/17/2021,168,24,,CF,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
6/17/2021,168,24,,CF,2,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,14,0,0
6/17/2021,168,24,,CF,3,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
6/17/2021,168,24,,CF,3,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0
6/17/2021,168,24,,CF,3,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
6/17/2021,168,24,,CF,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
6/17/2021,168,24,,CF,3,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0
6/17/2021,168,24,,DF,1,1,Old,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,0
6/17/2021,168,24,,DF,1,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0
6/17/2021,168,24,,DF,1,3,Old,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,14,0,0
6/17/2021,168,24,,DF,1,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,0,0
6/17/2021,168,24,,DF,1,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0
6/17/2021,168,24,,DF,2,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0
6/17/2021,168,24,,DF,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
6/17/2021,168,24,,DF,2,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0
6/17/2021,168,24,,DF,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0
6/17/2021,168,24,,DF,3,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,1,0
6/17/2021,168,24,,DF,3,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0
6/17/2021,168,24,,DF,3,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
6/17/2021,168,24,,DF,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0
6/17/2021,168,24,,DF,3,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0
6/17/2021,168,24,,SF,1,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
6/17/2021,168,24,,SF,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0
6/17/2021,168,24,,SF,1,3,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,0
6/17/2021,168,24,,SF,1,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,49,0,0
6/17/2021,168,24,,SF,1,5,Old,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0
6/17/2021,168,24,,SF,2,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,29,0,0
6/17/2021,168,24,,SF,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,15,0,0
6/17/2021,168,24,,SF,2,2,New,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,0,0
6/17/2021,168,24,,SF,2,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,17,0,0
6/17/2021,168,24,,SF,2,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0
6/17/2021,168,24,,SF,3,1,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0
6/17/2021,168,24,,SF,3,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0
6/17/2021,168,24,,SF,3,3,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
6/17/2021,168,24,,SF,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,14,0,0
6/17/2021,168,24,,SF,3,5,Old,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,0
6/25/2021,176,25,,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,1,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
6/25/2021,176,25,,1,2,4,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,2,5,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,,
6/25/2021,176,25,,1,3,2,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,,,,,
6/25/2021,176,25,,1,3,3,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/25/2021,176,25,,1,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/25/2021,176,25,,1,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,4,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,4,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,4,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,5,2,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,5,5,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,6,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/25/2021,176,25,,1,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/25/2021,176,25,,1,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,2,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,2,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,1,4,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,3,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,3,3,,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,4,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,4,2,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,4,4,,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,6,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,3,6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,1,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,1,4,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,1,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,2,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,3,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,4,3,2,,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,3,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,4,1,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,4,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,4,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,4,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,4,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,5,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,5,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,5,4,,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,4,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,6,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,4,6,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,4,6,5,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,5,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,,,
6/24/2021,175,25,,5,1,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
6/24/2021,175,25,,5,1,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,5,1,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
6/24/2021,175,25,,5,1,5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,,,,,
6/24/2021,175,25,,5,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,
6/24/2021,175,25,,5,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,5,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,5,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
6/24/2021,175,25,,5,2,5,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,
6/24/2021,175,25,,5,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,
6/24/2021,175,25,,5,3,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,
