"DATE","SPID","ADULTS","TRAPID"
"6/17/2021","CANTHARID",0,220
"6/4/2021","HGLAC",0,220
"6/25/2021","H13",0,220
"6/11/2021","BURSI",0,220
"6/17/2021","BURSI",0,220
"6/25/2021","HPARN",0,220
"8/6/2021","ABIPN",0,220
"7/2/2021","ABIPN",0,220
"6/11/2021","C7",0,220
"7/2/2021","PQUA",0,220
"8/6/2021","HVAR",0,220
"6/25/2021","MECOP",0,220
"7/2/2021","CYCSP",0,220
"7/15/2021","MECOP",0,220
"7/23/2021","CANTHARID",0,220
"6/17/2021","CTRIF",0,220
"6/4/2021","CANTHARID",0,220
"6/25/2021","HCONV",0,220
"7/9/2021","BURSI",0,220
"6/25/2021","CYCSP",0,220
"6/11/2021","LCW",0,220
"6/25/2021","CMAC",0,220
"8/13/2021","CSTIG",0,220
"6/17/2021","LCW",0,220
"7/23/2021","X20SPOT",0,220
"6/25/2021","LCW",0,220
"7/2/2021","C7",0,220
"6/25/2021","PQUA",0,220
"6/17/2021","H13",0,220
"7/30/2021","LCW",0,220
"6/25/2021","HGLAC",0,220
"6/4/2021","LCW",0,220
"8/6/2021","X20SPOT",0,220
"6/11/2021","CMAC",0,220
"6/4/2021","MECOP",0,220
"6/4/2021","BURSI",0,220
"8/13/2021","X20SPOT",0,220
"6/17/2021","MECOP",0,220
"6/17/2021","HPARN",0,220
"8/13/2021","MECOP",0,220
"7/2/2021","MECOP",0,220
"8/13/2021","HCONV",0,220
"7/2/2021","LAMPY",0,220
"6/11/2021","HAXY",0,220
"7/15/2021","CMAC",0,220
"8/6/2021","OTHER",0,220
"6/25/2021","HAXY",0,220
"6/11/2021","X20SPOT",0,220
"6/17/2021","X20SPOT",0,220
"6/25/2021","C7",0,220
"7/2/2021","HAXY",0,220
"6/17/2021","LAMPY",2,220
"7/23/2021","LCW",0,220
"6/25/2021","LAMPY",0,220
"6/4/2021","HCONV",0,220
"7/2/2021","CSTIG",0,220
"6/25/2021","HVAR",0,220
"7/23/2021","HPARN",0,220
"7/9/2021","CTRIF",0,220
"7/30/2021","CANTHARID",0,220
"6/4/2021","CMAC",0,220
"7/9/2021","X20SPOT",0,220
"6/17/2021","OTHER",0,220
"8/13/2021","BURSI",0,220
"6/4/2021","PQUA",0,220
"6/11/2021","ABIPN",0,220
"6/25/2021","ABIPN",0,220
"8/13/2021","HPARN",0,220
"7/15/2021","HCONV",0,220
"7/30/2021","LAMPY",0,220
"7/2/2021","LCW",0,220
"6/4/2021","CSTIG",0,220
"7/23/2021","HCONV",0,220
"7/9/2021","OTHER",0,220
"8/13/2021","CTRIF",0,220
"7/2/2021","HGLAC",0,220
"7/9/2021","ABIPN",0,220
"7/23/2021","ABIPN",0,220
"7/23/2021","OTHER",0,220
"6/4/2021","HPARN",0,220
"7/2/2021","H13",0,220
"7/30/2021","OTHER",0,220
"6/17/2021","HAXY",0,220
"7/23/2021","PQUA",0,220
"7/2/2021","CANTHARID",0,220
"6/4/2021","C7",0,220
"7/15/2021","BURSI",0,220
"6/4/2021","LAMPY",1,220
"8/13/2021","CYCSP",0,220
"7/9/2021","MECOP",0,220
"7/2/2021","HPARN",0,220
"6/25/2021","X20SPOT",0,220
"7/23/2021","MECOP",0,220
"6/17/2021","HCONV",0,220
"8/6/2021","H13",0,220
"7/30/2021","MECOP",0,220
"6/4/2021","CYCSP",0,220
"8/13/2021","H13",0,220
"6/11/2021","CYCSP",1,220
"6/4/2021","OTHER",0,220
"6/17/2021","ABIPN",0,220
"7/30/2021","HPARN",0,220
"8/6/2021","CANTHARID",0,220
"7/23/2021","C7",0,220
"6/17/2021","PQUA",0,220
"7/15/2021","LAMPY",0,220
"7/15/2021","HVAR",0,220
"7/23/2021","LAMPY",0,220
"8/13/2021","CANTHARID",0,220
"7/23/2021","HVAR",0,220
"8/20/2021","CSTIG",0,220
"6/11/2021","H13",0,220
"6/11/2021","CSTIG",0,220
"7/9/2021","CMAC",0,220
"7/30/2021","HVAR",0,220
"7/15/2021","OTHER",0,220
"8/6/2021","LAMPY",1,220
"6/11/2021","MECOP",1,220
"8/13/2021","C7",0,220
"6/11/2021","CANTHARID",0,220
"7/15/2021","HGLAC",0,220
"6/25/2021","CANTHARID",0,220
"8/13/2021","LAMPY",0,220
"7/9/2021","H13",0,220
"7/23/2021","HGLAC",0,220
"6/11/2021","CTRIF",0,220
"6/4/2021","CTRIF",0,220
"7/2/2021","BURSI",0,220
"7/30/2021","PQUA",0,220
"8/13/2021","CMAC",0,220
"7/23/2021","BURSI",0,220
"8/13/2021","OTHER",0,220
"7/15/2021","CANTHARID",0,220
"7/15/2021","HPARN",0,220
"7/9/2021","HPARN",0,220
"7/15/2021","HAXY",0,220
"7/2/2021","X20SPOT",0,220
"7/15/2021","CTRIF",0,220
"8/20/2021","OTHER",0,220
"8/20/2021","PQUA",0,220
"7/23/2021","HAXY",0,220
"7/9/2021","C7",0,220
"7/23/2021","CTRIF",0,220
"7/30/2021","HAXY",0,220
"7/30/2021","HCONV",0,220
"7/9/2021","LAMPY",0,220
"8/20/2021","H13",0,220
"8/6/2021","HPARN",0,220
"6/17/2021","HGLAC",0,220
"7/9/2021","HCONV",0,220
"8/20/2021","MECOP",2,220
"6/4/2021","H13",0,220
"7/2/2021","CMAC",0,220
"7/15/2021","ABIPN",0,220
"8/13/2021","HAXY",0,220
"8/6/2021","C7",0,220
"6/25/2021","CSTIG",0,220
"8/20/2021","HVAR",0,220
"7/15/2021","LCW",0,220
"7/15/2021","PQUA",0,220
"8/20/2021","HAXY",0,220
"8/13/2021","LCW",0,220
"6/11/2021","HPARN",0,220
"7/15/2021","H13",0,220
"7/15/2021","CSTIG",0,220
"8/20/2021","C7",0,220
"7/9/2021","CSTIG",0,220
"7/23/2021","H13",0,220
"6/25/2021","CTRIF",0,220
"7/23/2021","CSTIG",0,220
"7/23/2021","CYCSP",0,220
"8/20/2021","HCONV",0,220
"6/11/2021","LAMPY",1,220
"6/17/2021","HVAR",0,220
"6/11/2021","PQUA",0,220
"7/30/2021","BURSI",0,220
"8/20/2021","CYCSP",0,220
"7/2/2021","CTRIF",0,220
"7/9/2021","HAXY",0,220
"6/17/2021","CMAC",0,220
"8/6/2021","CSTIG",0,220
"7/15/2021","C7",0,220
"8/6/2021","BURSI",0,220
"8/6/2021","LCW",0,220
"8/20/2021","HPARN",0,220
"7/9/2021","LCW",0,220
"8/20/2021","HGLAC",0,220
"6/11/2021","HVAR",0,220
"6/11/2021","HGLAC",0,220
"7/30/2021","C7",0,220
"7/15/2021","CYCSP",0,220
"7/9/2021","CYCSP",0,220
"6/17/2021","CSTIG",0,220
"8/20/2021","BURSI",0,220
"6/17/2021","C7",0,220
"8/6/2021","CMAC",0,220
"8/20/2021","LCW",0,220
"7/30/2021","HGLAC",0,220
"8/20/2021","CANTHARID",0,220
"7/30/2021","CYCSP",0,220
"8/6/2021","PQUA",0,220
"6/4/2021","ABIPN",0,220
"8/13/2021","ABIPN",0,220
"7/30/2021","ABIPN",0,220
"8/6/2021","CYCSP",0,220
"8/20/2021","LAMPY",0,220
"8/13/2021","HGLAC",0,220
"8/20/2021","CMAC",0,220
"6/4/2021","HVAR",0,220
"6/17/2021","CYCSP",0,220
"7/9/2021","CANTHARID",0,220
"7/30/2021","CTRIF",0,220
"8/6/2021","HGLAC",0,220
"7/23/2021","CMAC",0,220
"8/13/2021","PQUA",0,220
"8/6/2021","CTRIF",0,220
"8/13/2021","HVAR",0,220
"7/9/2021","HVAR",0,220
"8/6/2021","HCONV",0,220
"8/6/2021","HAXY",0,220
"7/30/2021","H13",0,220
"7/30/2021","CMAC",0,220
"7/30/2021","CSTIG",0,220
"8/20/2021","X20SPOT",0,220
"6/11/2021","HCONV",0,220
"8/20/2021","CTRIF",0,220
"7/9/2021","HGLAC",0,220
"6/4/2021","HGLAC",0,221
"6/11/2021","CMAC",0,221
"6/17/2021","ABIPN",0,221
"6/17/2021","OTHER",0,221
"6/17/2021","HPARN",0,221
"7/15/2021","ABIPN",0,221
"6/4/2021","HAXY",0,221
"7/23/2021","CTRIF",0,221
"6/11/2021","CSTIG",0,221
"7/15/2021","MECOP",0,221
"6/4/2021","C7",0,221
"6/4/2021","HPARN",0,221
"6/25/2021","OTHER",0,221
"7/2/2021","ABIPN",0,221
"6/17/2021","BURSI",0,221
"6/4/2021","LCW",0,221
"6/17/2021","H13",0,221
"7/23/2021","BURSI",0,221
"7/23/2021","C7",0,221
"6/17/2021","PQUA",0,221
"7/23/2021","CYCSP",0,221
"6/17/2021","C7",0,221
"7/2/2021","H13",0,221
"6/17/2021","CMAC",0,221
"8/13/2021","CYCSP",0,221
"6/17/2021","MECOP",0,221
"7/15/2021","BURSI",0,221
"6/4/2021","LAMPY",2,221
"6/25/2021","MECOP",0,221
"6/17/2021","HCONV",0,221
"6/17/2021","CANTHARID",0,221
"7/23/2021","OTHER",0,221
"7/15/2021","CMAC",0,221
"7/2/2021","C7",0,221
"6/25/2021","HCONV",0,221
"6/4/2021","X20SPOT",0,221
"7/30/2021","CANTHARID",0,221
"6/11/2021","OTHER",0,221
"8/6/2021","MECOP",0,221
"6/25/2021","CYCSP",0,221
"6/17/2021","LAMPY",0,221
"7/23/2021","X20SPOT",0,221
"6/25/2021","ABIPN",0,221
"6/25/2021","CMAC",0,221
"7/15/2021","CTRIF",0,221
"6/25/2021","HPARN",0,221
"6/11/2021","H13",0,221
"6/25/2021","HGLAC",0,221
"7/2/2021","LCW",0,221
"8/6/2021","X20SPOT",0,221
"6/11/2021","BURSI",0,221
"7/23/2021","CMAC",0,221
"8/13/2021","CTRIF",0,221
"7/2/2021","HCONV",0,221
"7/23/2021","ABIPN",0,221
"7/15/2021","HGLAC",0,221
"6/25/2021","LCW",0,221
"6/25/2021","PQUA",0,221
"6/17/2021","CSTIG",0,221
"7/15/2021","CSTIG",0,221
"7/2/2021","MECOP",0,221
"7/30/2021","LCW",0,221
"7/23/2021","H13",0,221
"7/2/2021","CANTHARID",0,221
"6/17/2021","X20SPOT",0,221
"6/11/2021","C7",0,221
"8/6/2021","LAMPY",1,221
"7/30/2021","H13",0,221
"6/25/2021","X20SPOT",0,221
"6/4/2021","HCONV",0,221
"7/15/2021","HAXY",0,221
"7/2/2021","CTRIF",0,221
"8/13/2021","PQUA",0,221
"6/4/2021","CYCSP",0,221
"6/4/2021","OTHER",0,221
"7/2/2021","LAMPY",0,221
"8/6/2021","BURSI",0,221
"6/4/2021","CMAC",0,221
"7/15/2021","X20SPOT",0,221
"6/4/2021","PQUA",0,221
"6/11/2021","ABIPN",0,221
"7/15/2021","HVAR",0,221
"8/13/2021","CSTIG",0,221
"6/17/2021","HGLAC",0,221
"7/15/2021","CYCSP",0,221
"7/23/2021","HVAR",0,221
"7/2/2021","OTHER",0,221
"7/2/2021","CMAC",0,221
"6/4/2021","CSTIG",0,221
"6/4/2021","MECOP",0,221
"6/4/2021","CANTHARID",0,221
"6/25/2021","H13",0,221
"7/2/2021","PQUA",0,221
"7/15/2021","LCW",0,221
"7/2/2021","HGLAC",0,221
"7/9/2021","PQUA",0,221
"6/25/2021","BURSI",0,221
"7/15/2021","H13",0,221
"6/17/2021","CTRIF",0,221
"6/25/2021","CANTHARID",0,221
"7/9/2021","H13",0,221
"8/6/2021","CMAC",0,221
"6/11/2021","CTRIF",0,221
"7/2/2021","BURSI",0,221
"8/6/2021","LCW",0,221
"8/6/2021","OTHER",0,221
"6/4/2021","HVAR",0,221
"7/2/2021","HPARN",0,221
"6/17/2021","HVAR",0,221
"7/2/2021","HAXY",0,221
"7/23/2021","MECOP",0,221
"6/25/2021","LAMPY",0,221
"8/13/2021","ABIPN",0,221
"6/25/2021","HVAR",0,221
"7/15/2021","C7",0,221
"8/13/2021","HGLAC",0,221
"7/23/2021","HAXY",0,221
"7/30/2021","HPARN",0,221
"7/30/2021","HAXY",0,221
"6/17/2021","LCW",0,221
"7/15/2021","LAMPY",1,221
"6/4/2021","ABIPN",0,221
"7/30/2021","CTRIF",0,221
"7/30/2021","C7",0,221
"7/15/2021","HCONV",0,221
"7/2/2021","CYCSP",0,221
"7/9/2021","HCONV",0,221
"8/13/2021","HPARN",0,221
"7/9/2021","CYCSP",0,221
"7/30/2021","HVAR",0,221
"7/15/2021","OTHER",0,221
"7/9/2021","OTHER",0,221
"6/25/2021","CSTIG",0,221
"7/30/2021","CYCSP",0,221
"8/13/2021","X20SPOT",0,221
"7/15/2021","PQUA",0,221
"6/11/2021","CANTHARID",0,221
"7/23/2021","LCW",0,221
"6/17/2021","HAXY",0,221
"7/30/2021","ABIPN",0,221
"7/2/2021","CSTIG",0,221
"7/23/2021","HGLAC",0,221
"8/20/2021","LAMPY",0,221
"7/23/2021","CSTIG",0,221
"7/30/2021","PQUA",0,221
"8/6/2021","ABIPN",0,221
"6/25/2021","CTRIF",0,221
"6/25/2021","C7",0,221
"7/15/2021","CANTHARID",0,221
"8/13/2021","OTHER",0,221
"8/13/2021","LCW",1,221
"7/9/2021","HPARN",0,221
"6/17/2021","CYCSP",0,221
"6/11/2021","HCONV",0,221
"7/2/2021","X20SPOT",0,221
"7/30/2021","MECOP",0,221
"8/6/2021","CSTIG",0,221
"7/9/2021","CTRIF",0,221
"7/9/2021","C7",0,221
"7/9/2021","X20SPOT",0,221
"7/9/2021","LAMPY",0,221
"8/20/2021","HGLAC",0,221
"8/6/2021","HVAR",0,221
"6/11/2021","PQUA",0,221
"8/13/2021","MECOP",0,221
"8/13/2021","CANTHARID",0,221
"7/23/2021","LAMPY",0,221
"7/30/2021","X20SPOT",0,221
"6/4/2021","H13",0,221
"7/23/2021","HCONV",0,221
"8/13/2021","HAXY",0,221
"8/20/2021","CANTHARID",0,221
"7/9/2021","CMAC",0,221
"6/11/2021","MECOP",3,221
"7/9/2021","ABIPN",0,221
"6/11/2021","LAMPY",2,221
"7/30/2021","CSTIG",0,221
"8/20/2021","HAXY",0,221
"6/11/2021","HPARN",0,221
"8/13/2021","LAMPY",0,221
"8/13/2021","HVAR",0,221
"7/30/2021","OTHER",0,221
"8/20/2021","C7",0,221
"6/25/2021","HAXY",0,221
"7/30/2021","HGLAC",0,221
"6/4/2021","CTRIF",0,221
"7/9/2021","MECOP",0,221
"7/9/2021","BURSI",0,221
"6/11/2021","LCW",0,221
"8/6/2021","PQUA",0,221
"7/15/2021","HPARN",0,221
"8/6/2021","HGLAC",0,221
"7/23/2021","CANTHARID",0,221
"8/6/2021","H13",0,221
"8/20/2021","OTHER",0,221
"6/11/2021","CYCSP",0,221
"8/20/2021","X20SPOT",0,221
"8/20/2021","PQUA",0,221
"8/13/2021","H13",0,221
"8/20/2021","ABIPN",0,221
"7/2/2021","HVAR",0,221
"6/4/2021","BURSI",0,221
"7/9/2021","LCW",0,221
"8/20/2021","H13",0,221
"8/6/2021","HPARN",0,221
"6/11/2021","HGLAC",0,221
"8/6/2021","HAXY",0,221
"8/6/2021","CTRIF",0,221
"8/20/2021","BURSI",0,221
"7/23/2021","HPARN",0,221
"7/30/2021","LAMPY",0,221
"7/9/2021","CSTIG",0,221
"7/9/2021","CANTHARID",0,221
"7/30/2021","HCONV",0,221
"8/20/2021","HVAR",0,221
"8/6/2021","HCONV",0,221
"7/23/2021","PQUA",0,221
"6/11/2021","HVAR",0,221
"8/13/2021","C7",0,221
"8/13/2021","HCONV",0,221
"8/20/2021","LCW",0,221
"6/11/2021","HAXY",0,221
"8/20/2021","MECOP",1,221
"8/6/2021","CANTHARID",0,221
"8/20/2021","CYCSP",0,221
"8/20/2021","HPARN",0,221
"6/11/2021","X20SPOT",0,221
"8/13/2021","CMAC",0,221
"8/20/2021","CMAC",0,221
"7/9/2021","HVAR",0,221
"8/20/2021","HCONV",0,221
"7/30/2021","BURSI",0,221
"7/9/2021","HGLAC",0,221
"8/6/2021","C7",0,221
"7/9/2021","HAXY",0,221
"8/20/2021","CSTIG",0,221
"8/6/2021","CYCSP",0,221
"8/13/2021","BURSI",0,221
"7/30/2021","CMAC",0,221
"8/20/2021","CTRIF",0,221
"6/4/2021","HAXY",0,222
"8/6/2021","BURSI",0,222
"6/17/2021","C7",0,222
"7/15/2021","C7",0,222
"6/25/2021","CYCSP",0,222
"7/2/2021","ABIPN",0,222
"8/13/2021","X20SPOT",0,222
"7/15/2021","HGLAC",0,222
"7/23/2021","C7",0,222
"6/17/2021","CANTHARID",0,222
"7/15/2021","HAXY",0,222
"6/17/2021","CSTIG",0,222
"6/17/2021","HVAR",0,222
"6/4/2021","CANTHARID",0,222
"6/4/2021","MECOP",0,222
"7/9/2021","LAMPY",0,222
"6/25/2021","HGLAC",0,222
"6/4/2021","HGLAC",0,222
"7/15/2021","HVAR",0,222
"7/23/2021","ABIPN",0,222
"7/23/2021","X20SPOT",0,222
"6/4/2021","LCW",0,222
"6/25/2021","HVAR",0,222
"7/23/2021","HGLAC",0,222
"7/15/2021","CSTIG",0,222
"6/4/2021","C7",0,222
"6/17/2021","X20SPOT",0,222
"6/4/2021","LAMPY",0,222
"7/15/2021","ABIPN",0,222
"7/2/2021","HGLAC",0,222
"6/25/2021","CSTIG",0,222
"6/25/2021","X20SPOT",0,222
"6/25/2021","C7",0,222
"6/4/2021","HCONV",0,222
"7/15/2021","CYCSP",0,222
"8/13/2021","HPARN",0,222
"7/2/2021","X20SPOT",0,222
"7/23/2021","HAXY",0,222
"7/30/2021","CANTHARID",0,222
"6/4/2021","CMAC",0,222
"7/9/2021","C7",0,222
"8/13/2021","CYCSP",0,222
"7/2/2021","HVAR",0,222
"6/11/2021","ABIPN",0,222
"7/30/2021","HAXY",0,222
"6/11/2021","PQUA",0,222
"6/17/2021","HGLAC",0,222
"6/17/2021","HAXY",0,222
"6/4/2021","X20SPOT",0,222
"7/30/2021","X20SPOT",0,222
"8/6/2021","CTRIF",0,222
"7/2/2021","LCW",0,222
"6/17/2021","H13",0,222
"7/15/2021","OTHER",0,222
"6/17/2021","LCW",0,222
"8/13/2021","CTRIF",0,222
"7/9/2021","ABIPN",0,222
"6/11/2021","CANTHARID",0,222
"7/23/2021","LCW",0,222
"8/6/2021","HVAR",0,222
"7/2/2021","CYCSP",0,222
"7/23/2021","HVAR",0,222
"8/13/2021","HVAR",0,222
"6/11/2021","HAXY",0,222
"7/30/2021","LCW",0,222
"8/6/2021","CMAC",0,222
"7/2/2021","CANTHARID",0,222
"6/25/2021","HAXY",0,222
"7/15/2021","MECOP",0,222
"6/4/2021","HVAR",0,222
"7/2/2021","HPARN",0,222
"8/13/2021","CMAC",0,222
"7/2/2021","HAXY",0,222
"7/9/2021","HPARN",0,222
"6/17/2021","HPARN",0,222
"6/17/2021","CYCSP",0,222
"6/17/2021","HCONV",0,222
"7/2/2021","C7",0,222
"6/4/2021","OTHER",0,222
"7/9/2021","CTRIF",0,222
"7/2/2021","LAMPY",0,222
"6/11/2021","CMAC",0,222
"6/17/2021","CMAC",0,222
"7/15/2021","LAMPY",1,222
"6/17/2021","ABIPN",0,222
"6/25/2021","OTHER",0,222
"6/17/2021","PQUA",0,222
"6/25/2021","LAMPY",0,222
"7/9/2021","HCONV",0,222
"7/15/2021","HCONV",0,222
"7/2/2021","OTHER",0,222
"6/25/2021","PQUA",0,222
"6/11/2021","CSTIG",0,222
"8/13/2021","HAXY",0,222
"7/23/2021","CYCSP",0,222
"7/30/2021","HVAR",0,222
"7/2/2021","PQUA",0,222
"6/11/2021","BURSI",0,222
"7/23/2021","OTHER",0,222
"7/15/2021","PQUA",0,222
"6/25/2021","LCW",0,222
"6/11/2021","HPARN",0,222
"7/2/2021","CSTIG",0,222
"7/30/2021","OTHER",0,222
"7/23/2021","PQUA",0,222
"7/2/2021","MECOP",0,222
"6/25/2021","HPARN",0,222
"6/17/2021","CTRIF",0,222
"7/9/2021","MECOP",0,222
"7/23/2021","CSTIG",0,222
"7/30/2021","HGLAC",0,222
"8/6/2021","ABIPN",0,222
"6/25/2021","CTRIF",0,222
"7/23/2021","MECOP",0,222
"7/23/2021","CANTHARID",0,222
"7/30/2021","CSTIG",0,222
"8/6/2021","H13",0,222
"6/11/2021","CYCSP",0,222
"7/30/2021","MECOP",0,222
"7/23/2021","HPARN",0,222
"7/15/2021","CTRIF",0,222
"6/25/2021","HCONV",0,222
"6/11/2021","LCW",0,222
"8/20/2021","HGLAC",0,222
"8/6/2021","CANTHARID",0,222
"8/13/2021","CSTIG",0,222
"8/13/2021","BURSI",0,222
"6/25/2021","CMAC",0,222
"7/23/2021","LAMPY",0,222
"8/20/2021","MECOP",2,222
"8/20/2021","BURSI",0,222
"7/9/2021","CYCSP",0,222
"6/11/2021","H13",0,222
"7/30/2021","LAMPY",0,222
"8/6/2021","X20SPOT",0,222
"7/15/2021","CMAC",0,222
"6/4/2021","BURSI",0,222
"6/25/2021","H13",0,222
"8/20/2021","HAXY",0,222
"7/9/2021","PQUA",0,222
"6/25/2021","MECOP",0,222
"7/30/2021","CYCSP",0,222
"6/25/2021","CANTHARID",0,222
"6/25/2021","BURSI",0,222
"8/20/2021","LAMPY",0,222
"8/13/2021","HCONV",0,222
"7/9/2021","CSTIG",0,222
"6/11/2021","CTRIF",0,222
"8/6/2021","OTHER",0,222
"8/6/2021","LCW",0,222
"7/23/2021","H13",0,222
"7/15/2021","BURSI",0,222
"6/11/2021","HVAR",0,222
"8/13/2021","LCW",0,222
"7/15/2021","HPARN",0,222
"7/9/2021","HAXY",0,222
"8/13/2021","ABIPN",0,222
"7/30/2021","BURSI",0,222
"6/4/2021","CYCSP",0,222
"8/20/2021","PQUA",0,222
"8/13/2021","H13",0,222
"7/9/2021","X20SPOT",0,222
"6/11/2021","OTHER",0,222
"8/6/2021","MECOP",3,222
"7/30/2021","HPARN",0,222
"7/23/2021","CTRIF",0,222
"7/2/2021","HCONV",0,222
"6/11/2021","HGLAC",0,222
"8/13/2021","CANTHARID",0,222
"8/20/2021","CSTIG",0,222
"8/6/2021","HAXY",0,222
"7/30/2021","C7",0,222
"7/2/2021","CMAC",0,222
"6/4/2021","CSTIG",0,222
"7/23/2021","HCONV",0,222
"8/20/2021","HPARN",0,222
"7/9/2021","LCW",0,222
"6/11/2021","MECOP",0,222
"8/6/2021","LAMPY",0,222
"7/30/2021","HCONV",0,222
"8/13/2021","C7",0,222
"6/4/2021","HPARN",0,222
"7/2/2021","H13",0,222
"8/20/2021","X20SPOT",0,222
"8/20/2021","C7",0,222
"7/9/2021","H13",0,222
"8/6/2021","CYCSP",0,222
"7/30/2021","ABIPN",0,222
"7/2/2021","BURSI",0,222
"7/30/2021","PQUA",0,222
"8/20/2021","HCONV",0,222
"7/9/2021","CANTHARID",0,222
"6/11/2021","LAMPY",1,222
"8/13/2021","OTHER",0,222
"8/20/2021","CYCSP",0,222
"8/6/2021","HGLAC",0,222
"7/23/2021","BURSI",0,222
"7/2/2021","CTRIF",0,222
"8/20/2021","LCW",0,222
"8/13/2021","HGLAC",0,222
"8/20/2021","ABIPN",0,222
"8/6/2021","CSTIG",0,222
"7/15/2021","X20SPOT",0,222
"6/17/2021","OTHER",0,222
"6/4/2021","ABIPN",0,222
"8/20/2021","H13",0,222
"6/4/2021","PQUA",0,222
"7/9/2021","HVAR",0,222
"8/13/2021","MECOP",10,222
"8/6/2021","HPARN",0,222
"7/30/2021","CTRIF",0,222
"6/25/2021","ABIPN",0,222
"6/4/2021","H13",0,222
"8/20/2021","CANTHARID",0,222
"7/9/2021","OTHER",0,222
"7/9/2021","CMAC",0,222
"8/6/2021","C7",0,222
"7/15/2021","LCW",0,222
"6/17/2021","MECOP",1,222
"6/17/2021","BURSI",0,222
"7/23/2021","CMAC",0,222
"8/20/2021","CTRIF",0,222
"7/9/2021","HGLAC",0,222
"8/13/2021","LAMPY",0,222
"8/6/2021","HCONV",0,222
"7/30/2021","CMAC",0,222
"7/15/2021","H13",0,222
"6/4/2021","CTRIF",0,222
"6/11/2021","X20SPOT",0,222
"8/20/2021","HVAR",0,222
"6/11/2021","C7",0,222
"7/9/2021","BURSI",0,222
"7/15/2021","CANTHARID",0,222
"6/17/2021","LAMPY",1,222
"8/6/2021","PQUA",0,222
"7/30/2021","H13",0,222
"8/20/2021","CMAC",0,222
"8/20/2021","OTHER",0,222
"6/11/2021","HCONV",0,222
"8/13/2021","PQUA",0,222
"6/11/2021","CSTIG",0,223
"8/20/2021","CANTHARID",0,223
"7/2/2021","HPARN",0,223
"8/13/2021","OTHER",0,223
"7/2/2021","CTRIF",0,223
"7/9/2021","LAMPY",0,223
"7/15/2021","X20SPOT",0,223
"8/13/2021","ABIPN",0,223
"6/4/2021","HCONV",0,223
"6/17/2021","PQUA",0,223
"7/30/2021","CMAC",0,223
"8/20/2021","HGLAC",0,223
"6/25/2021","ABIPN",0,223
"7/9/2021","LCW",1,223
"7/23/2021","CTRIF",0,223
"7/23/2021","C7",0,223
"6/17/2021","HGLAC",0,223
"6/11/2021","ABIPN",0,223
"8/20/2021","PQUA",0,223
"8/13/2021","HGLAC",0,223
"6/25/2021","PQUA",0,223
"6/17/2021","HCONV",0,223
"7/23/2021","CMAC",0,223
"8/13/2021","CTRIF",0,223
"8/6/2021","LAMPY",0,223
"6/11/2021","CTRIF",0,223
"7/30/2021","CTRIF",0,223
"7/15/2021","OTHER",0,223
"6/25/2021","BURSI",0,223
"8/13/2021","HVAR",0,223
"6/11/2021","C7",0,223
"7/30/2021","HGLAC",0,223
"6/11/2021","HVAR",0,223
"7/23/2021","H13",0,223
"7/23/2021","CSTIG",0,223
"7/9/2021","CMAC",0,223
"6/25/2021","LAMPY",0,223
"7/30/2021","CSTIG",0,223
"8/6/2021","PQUA",0,223
"6/11/2021","CMAC",0,223
"7/15/2021","CTRIF",0,223
"6/4/2021","HPARN",0,223
"7/23/2021","CANTHARID",0,223
"8/13/2021","CANTHARID",0,223
"8/6/2021","BURSI",0,223
"6/4/2021","PQUA",0,223
"6/11/2021","PQUA",0,223
"6/25/2021","CYCSP",0,223
"7/30/2021","X20SPOT",0,223
"6/4/2021","H13",0,223
"7/23/2021","LAMPY",0,223
"8/6/2021","HPARN",0,223
"8/6/2021","X20SPOT",0,223
"7/23/2021","HVAR",0,223
"8/20/2021","HPARN",0,223
"6/4/2021","HGLAC",0,223
"7/15/2021","ABIPN",0,223
"8/20/2021","X20SPOT",0,223
"7/2/2021","PQUA",0,223
"7/30/2021","HVAR",0,223
"7/23/2021","OTHER",0,223
"6/4/2021","HAXY",0,223
"8/20/2021","LAMPY",0,223
"7/23/2021","PQUA",0,223
"7/30/2021","HCONV",0,223
"8/20/2021","HVAR",0,223
"6/25/2021","CANTHARID",0,223
"6/25/2021","HPARN",0,223
"6/17/2021","BURSI",0,223
"6/11/2021","HCONV",0,223
"6/11/2021","HPARN",0,223
"8/6/2021","ABIPN",0,223
"8/20/2021","CMAC",0,223
"6/4/2021","HVAR",0,223
"8/20/2021","ABIPN",0,223
"7/9/2021","CYCSP",0,223
"6/11/2021","CYCSP",0,223
"8/20/2021","LCW",0,223
"6/4/2021","CYCSP",0,223
"8/13/2021","PQUA",0,223
"6/4/2021","CMAC",0,223
"6/25/2021","HVAR",0,223
"7/9/2021","PQUA",0,223
"6/25/2021","HAXY",0,223
"6/17/2021","ABIPN",0,223
"8/6/2021","MECOP",1,223
"6/17/2021","CMAC",0,223
"6/25/2021","CMAC",0,223
"7/15/2021","HVAR",0,223
"6/11/2021","H13",0,223
"7/2/2021","HCONV",0,223
"7/9/2021","MECOP",0,223
"7/30/2021","C7",0,223
"6/17/2021","H13",0,223
"7/15/2021","CYCSP",0,223
"8/6/2021","CTRIF",0,223
"8/20/2021","CTRIF",0,223
"6/4/2021","CANTHARID",0,223
"6/17/2021","CANTHARID",0,223
"7/23/2021","CYCSP",0,223
"7/9/2021","HAXY",0,223
"8/13/2021","LAMPY",0,223
